"","cHL1","cHL2","cHL3","cHL4","cHL5","cHL6","cHL7","cHL8","cHL9","cHL10","cHL11","cHL12","NLPHL1","NLPHL2","NLPHL3","NLPHL4","NLPHL5","CB1","CB2","CB3","CB4","CB5"
"SLC15A2",2.90248106235575,3.00069296899632,2.46902753718883,3.2904578203869,2.80810841127822,2.6847513785007,1.96715122809745,2.85093677344711,2.71642130688606,2.68358384122853,2.39947168965084,3.14170515404657,3.31968457927975,2.78881688427748,2.84770498200364,3.85450886646222,4.17658826955272,7.26151003526349,6.9869785871052,6.76029306352943,7.42575683911442,5.99065150071199
"SLC19A1",6.20551240973251,6.69249846736754,6.89627038117219,6.80524305674777,7.18074239368676,7.27067449036857,8.38260752388256,5.86999160510654,7.60946780862063,7.00423029837942,5.8123580533112,6.60616710348821,6.8375573055572,6.8095707568925,6.64585934027619,5.88906730201011,6.64625958282608,4.22155759522872,5.32020514265686,4.14589544466526,4.09243663516653,3.80296471342462
"SLC20A1",2.97081015310156,6.36081926508338,4.32758217669956,5.96129981684959,6.16376523641862,5.0076663013173,2.79226300697725,4.60747842842518,2.79481249944824,3.88015874799829,3.13323309961728,4.61703036024958,5.33176469030206,4.97903967364272,4.76081893012017,5.26879181424468,6.16933329487194,4.32415870925692,4.14617253038797,4.54249934760222,4.0645608275125,2.98908107120489
"SMARCA2",5.63524458301824,2.83080012493266,4.54488743884573,2.517208163915,4.87999579457575,3.34684160437169,4.45729225972965,1.81585449644609,4.10564061347142,2.79241050807822,1.63813276872111,6.14051413573581,5.27529606239281,5.8620077110038,6.14642198964334,5.49332229278123,6.48772969932824,4.39373004192583,4.49530037781749,4.22276315540126,4.86140655824333,4.46722154986824
"HLTF",2.4133177695689,2.69526752664232,3.84767348236891,2.25257406327504,2.87475327805366,2.17048964244473,2.02596581350025,2.0165177116398,2.94029381414436,2.0939256505707,2.30034691769693,2.20144018276443,3.05941314327882,2.84251918130267,3.22128514894116,4.02636713589298,3.77095155922923,4.07335193067286,3.84780697847821,4.71543518730073,6.03174668720062,5.02971503810106
"SMARCA4",7.56506201686347,8.41246513968911,8.25746820038181,7.73041292761298,8.0786500510308,7.81194281448501,7.55866861041727,7.05161724900673,6.69538297595414,7.31970773594684,6.79891611931486,7.18517639733671,7.9886992587284,8.3038754416862,8.20426915403628,8.04881410491258,7.94417435653828,10.0325171290006,9.28849358848314,9.77190296108994,9.4418244169741,9.33675663538022
"ZSCAN18",3.84182650589102,4.31632487745042,4.28704798910707,4.79678412789868,4.25738824810298,4.39192721305766,3.80139456888585,3.34435352908669,3.88445565955984,3.20318619579611,3.38631494105502,5.0100109457622,5.23712879698219,6.08813428510136,5.61959614741405,6.8065167584855,3.7604072556233,5.20649345111048,4.02632425616193,5.19731443734799,5.0129070667762,5.25680082401682
"GRAMD2B",1.62314237349298,2.30401885266725,1.69920089488277,2.70589383809831,3.39437712384276,1.82921829262486,1.56570152485222,2.82388919291131,1.56422639974104,1.38291994031491,4.83311786592796,2.08514370714051,2.32670696836272,2.15382773683543,2.42628518590616,2.38455858117817,2.14601841532083,4.32746733376169,2.66358801194691,3.09464860061609,4.45779195157528,3.59329342293283
"SMARCC1",5.35164325146053,5.60588129963459,6.36285505645825,5.32483423793718,5.450644450161,4.51220668394162,5.00617085483198,4.80340059487041,5.20519686100697,4.97268857011535,4.83113395325242,5.7454945982293,6.01602166753379,5.90670515958257,6.03113507688183,5.8097271108268,6.16021155548012,6.17542165660427,5.74366771977746,6.98026500219515,6.56528030402207,6.52170168252651
"DDRGK1",7.42324955087915,7.61291567915172,7.40113863187286,7.3450200167084,7.53559198844592,7.50787575767094,8.00821452277087,7.29076730718769,8.41796003131541,7.36287674211797,6.94233196247016,7.28643672842969,7.43290203014314,8.22957569678716,7.76342325047002,7.93952524893413,7.10359469787037,6.04238325081455,6.34042645885384,6.36092061928156,6.04868821557625,6.02573801591771
"MTMR9",4.57443048789511,5.53743887309381,4.73881933467155,4.48726171187505,5.15955922049789,5.42270998058554,4.53390279604709,6.35474944789196,3.00167764773329,6.55257657506835,5.30882561283182,4.19740612938081,5.59778072871662,5.20949678366669,4.74266635877877,5.21342732432561,6.05472779086906,6.17284807551954,5.19912974193518,6.26749027196599,6.46745575963806,6.0431014761318
"SMARCE1",6.94882315308476,6.43953952526192,6.3209632633975,5.01220447710419,5.75694904287962,4.60117579815577,5.18474155952428,3.22780591542187,4.35080732027367,3.63011150892245,4.69391872306595,4.91885310116053,5.74592578417967,5.47346375532241,6.07639539488281,5.77496178728006,5.86531446808409,7.10866767098951,5.98908319566266,7.54487739255561,7.76062170188379,7.3520858766227
"SNAPC1",1.83575110386911,2.03567143743909,3.21704556858862,2.2209235566923,3.39743981456311,1.90100721321976,2.08282960192066,1.99881075527767,1.70731081545333,1.74320887962145,2.22689378232173,2.5486728906081,3.03800579869492,3.0669673822359,2.51126851994073,2.79006133844716,2.71305570923888,3.72384293353961,3.90886366973862,3.05145014587447,3.45567154146155,3.19163084384712
"FSCN1",5.12359571995949,5.67548842392709,4.66483105895832,5.70685710080135,4.70678019455139,5.11770850910648,5.40202052202206,5.06305683728609,4.25260307344176,5.12607213365519,4.80759211705032,4.76192346085228,4.46588649407603,3.68312200343571,3.47752577972132,4.16265666115564,4.66483105895832,3.93458621090526,3.92434831904248,3.52945548358867,4.02215951515812,3.73115091963031
"SNRPA1",3.73424554886657,4.89244957358274,3.44799961861287,3.96017553673939,3.07111942669794,4.9329493372226,3.60089931081897,3.46967309996699,2.71497458001974,3.65763927655153,3.64513114586233,3.86054234015821,4.76427679061615,3.76008012429574,4.20729432924014,4.15258951790143,4.22139915149943,5.76532533032039,4.91372097239915,6.33966204991083,5.26580231347584,5.5491921284921
"BNIP2",2.76930540629145,3.11002397603009,2.73584823671435,2.28781613671173,3.59321655035339,2.45228620359382,2.90435062677621,2.56305278976439,2.70479650676123,2.23233151806545,2.48507078443118,2.19575002851397,2.60997453083643,2.24084219446456,3.77866217418909,2.8309914310826,4.00870208199549,3.79546851221185,2.77393824585601,4.14724890498384,5.54415922342353,4.69507352931913
"SNRPE",6.76106941960017,5.21951234631481,5.98028427864114,7.37878749697207,6.58553483226317,5.60455726832582,7.48885135554406,5.20717968211482,7.23523693074867,6.07882443280329,5.32286991044481,7.22760008128961,6.58716802503849,6.54934144885506,6.09949517853825,5.71087963645782,6.57999714310812,5.68918902955243,4.30773066608228,6.0715186114318,5.74994892938959,4.84270581256778
"SNRPG",10.5412023736171,10.1024353970969,10.7315409404359,11.0399576718461,10.6547662277629,10.5281158428551,10.9569856493606,10.2609192971581,9.81176653400619,10.2436329217139,9.77134736350894,10.7356677095615,10.2841978194213,10.2296391068621,9.00113653649931,9.45669604328935,10.382105614803,8.98472672128657,8.74585275563182,9.51137547774603,9.23975948185297,8.54261937919087
"BNIP3",2.0083780764687,4.20353202319122,2.37841931759509,5.54306418800377,3.63110989163259,3.85361602547165,2.02405665205722,2.10125222307889,3.4288488231496,2.27533630328896,2.21026758786959,1.69640767048576,5.68519015317528,5.02212431728063,4.07679655861835,5.95182531152789,2.67984373222781,5.46854789530867,4.36695367646004,4.21262636174229,5.76330592629836,4.86320451600596
"SNX2",6.09622203074539,4.4571148636883,4.62467782024545,4.1797102552412,4.59072760664076,3.64434113556921,3.80193892309285,2.52090245737155,3.73967484533182,3.9040638999617,4.52532732451539,4.40252089528647,4.20585119904667,4.89473641878596,5.06298487627088,4.78281853648215,4.97567267705073,6.6515395479151,5.08172682305624,5.45487604656507,5.35723861228482,5.42311816435692
"SOAT1",2.22194234303487,2.57908406151365,2.39364782961563,2.31013226956267,3.05530798681518,2.29196833131723,2.23419060962336,2.14017865567793,3.63740286201294,2.23362105317064,3.82878149683818,3.58179673062693,2.55645204862796,4.76056997703058,5.21961757173402,4.83802514407927,4.09158117728688,1.99690470596546,2.10801999253486,2.78460006580486,1.74510156898762,2.28181485846583
"SOD1",8.71204016671762,7.32670240828396,8.53542046789949,7.16109432933927,7.46843094538508,6.81008551666141,7.8732106862353,6.39491534094333,8.41323469596653,6.73222877239123,6.60715427825614,7.84667355539994,8.35626539828104,8.6107970372536,8.03757119253509,8.1996235887617,8.35608075508909,7.54103233863761,6.22179573105085,7.62492248265276,7.30727524368435,6.69715246169031
"SOD2",8.62510648062147,9.65029941411606,8.56220763540341,5.23470886266299,7.03925209144317,8.3765511967974,7.82032311277904,6.17520335765513,8.20287143209091,6.29478779555383,6.3211578301444,7.18331772515353,6.14144673001668,9.27243437527639,9.53013813070463,7.5194611751514,6.58475921010972,3.27012036617316,3.60759074252329,4.19336916653434,2.49082895547159,2.0972313522949
"BNIP3L",3.67029573922063,2.98417949319742,2.54794928862339,2.96345158643046,3.66239001031953,1.84630630064538,3.1862730041597,2.65289523350779,3.09126590933728,2.41388980299381,2.69843520520049,2.72973055490172,3.58459006485192,4.6205419588634,3.20306949358696,3.43755980707316,4.26127015700085,5.07813563029578,3.75544933946762,4.25852207625124,4.62776599012402,4.38456338926744
"SON",4.42595622360349,6.26543265959139,6.27553179529674,4.96558498738937,5.73576865748367,3.4886134224863,5.61921236766429,4.0291563918894,4.09152395944261,4.81324024902215,4.19218184679103,5.61733468563993,5.84042253012552,5.79436153543555,5.81188885211102,6.16492071605831,6.00004364148272,7.80673343821331,5.78802770444162,7.76720445293105,7.61963172358941,7.28002719153482
"SORD",2.83156431971856,6.87348029247168,7.54949419446942,8.00045404350382,5.624071215904,5.0268232362851,5.79311733708839,4.38000336717258,4.40967460920909,6.75752261254455,4.03290608089928,6.5578417526425,3.163936993629,3.38406997010519,3.14310822723338,3.74153056376242,4.76467784127482,3.09799656142656,2.68773578058842,2.51226178807009,3.00009048237407,2.65813335943096
"SORL1",2.14892887944475,2.45281661644854,1.91037251349513,3.04068801912042,4.52236589349897,2.12214291653507,2.41132198992245,2.41723495038159,1.60374507421784,2.22130762813462,3.23573938055433,2.62258046901962,4.39894605295677,4.05585464475786,5.97432254475322,5.11331515277571,3.83011159683692,8.13259375261644,7.90000142310031,8.30466087165863,8.48645923516539,8.30271644867537
"SOS1",3.08417386542926,4.65098873936876,3.79903663891437,3.64369200092287,3.78797989704771,1.52707735331597,2.63482072866192,1.67079819865621,2.62031525061014,3.12541456612235,2.38139986550516,2.11663563881927,3.18472029186304,3.30194184818505,3.87026202894331,4.07461375812513,4.02184556154693,5.68040194548778,4.75498370091879,5.66583966610299,6.05330348064111,5.75614620072218
"DST",3.02834124060794,4.3861891448637,5.36235833847527,2.40955156601524,4.36206610071616,2.02047220075355,4.93916842774541,2.52974188790724,2.43239435532485,3.02523034841946,2.02882528898063,2.5986448410744,3.41073851333582,4.62434063257407,4.66202535027295,4.3474844821117,4.1066792531048,1.70986071981309,1.427608890743,1.75973354763902,2.33025397521026,2.12232135195132
"SP3",2.97912785673826,4.57442995118942,3.7312266939835,4.45337056127223,5.1556132170985,3.12565675629168,2.91018275520161,6.34116219911138,2.20033742474508,6.35751325805741,6.04920546794058,4.9733677284099,4.69806138128767,3.17702688570695,3.90442532896384,4.0968622292466,5.40338544185626,6.08705552698667,6.01903435145083,6.3805798830541,6.49275676425732,5.74063089996619
"SP100",6.49255681064664,7.43380276260343,6.59565897609066,6.36128091600532,6.81240113570682,6.9173037829659,3.84908898801999,4.53898799508079,5.09020283012415,5.53672103260525,5.69840451597014,6.04072464550333,6.56063304588615,6.86132145554705,6.34035034204214,6.28278714890337,7.11783031843607,7.56178020148181,6.92201364440447,7.22581681183588,7.37679908551614,6.76484364518824
"SPARC",8.07308698751622,8.03700840645776,7.22915720563955,6.43372891853556,8.73213624988281,8.68378940212784,7.40469272217119,7.59773606057586,8.81798174973352,5.64555710078313,5.28924218779413,7.82522917392695,8.15662384383122,9.49562127125039,10.8586558366084,9.90121604517436,8.35030301126774,2.99716047497747,2.24198905531523,3.02059359791076,2.23316586148524,2.1496451550324
"SPINK2",2.69513123837808,3.60906461378045,2.25617270047265,3.21204533535563,2.8691866683411,3.10501785633649,3.13402194860094,2.9785290629689,3.19487513006726,3.57889684433629,3.47868685843711,2.49904203708013,3.61255140685262,4.35237828721633,4.62949032900545,4.64153894635053,4.73787957774781,3.84318627491286,3.75369060220253,5.80831607952384,4.68498990049086,3.58755547835285
"SPR",5.55690979494148,5.7935282496807,6.71474801188302,5.97644969394387,5.52127388902716,6.13996531136715,5.61174087186612,6.29811963066598,6.51159513895536,6.07555700933743,5.80124205211987,5.42596227120236,6.22425512567604,6.2238304533079,6.18663988229425,5.61542714605671,5.78833432898467,5.04757873081265,4.65933588314944,4.8428122377371,4.82084528037179,4.88621601536335
"SPTBN1",6.44539274983489,5.2045513042735,6.27898839759837,3.36899148262722,5.9836670803948,3.69379441888877,5.6174366165733,3.43444575699953,4.06359234988116,3.05931731110401,4.38023246739541,3.77802873148349,4.41726406914698,5.75347968411134,6.82548752742493,6.58002128612283,6.36834997638551,5.97046538335489,3.63367610917504,5.67268380918833,5.02617947128364,5.56769155119786
"SQLE",6.15604935415423,5.74431189534461,5.96024693348193,5.12696133787131,5.58667291430561,6.59991126906078,6.69879384079179,4.36905492936673,5.04158889939196,7.63156336722456,6.27772132266212,6.3916976913696,5.51547759408347,5.23714368355293,5.20048852274487,6.05004611052653,6.8034140496759,4.30381015797698,4.60583418317226,4.74163141648816,4.5832643028295,4.5267383262906
"SRI",10.5378655545967,9.6123867254743,10.5343152666647,9.84998561919845,8.59973685315035,7.92720301165971,9.20479616947705,8.14772311905508,9.39772688006093,8.77711817596567,8.60513155838279,9.37638197280892,10.619519881939,9.72774010938598,9.35188632436526,9.34780450393001,10.3653072292847,7.57259368947204,6.83483031014917,7.90374312000487,7.62011647411416,7.31771229215848
"BRCA1",5.75011191769788,4.83779310601604,4.9006522692995,5.2433993319008,5.54410027845252,3.2417628951396,4.87728813798838,2.9807522595576,4.39384731620992,3.57237410073337,3.86831784596371,4.19352362245775,4.95883167880852,4.92942852049138,3.99596767458925,4.90133047820263,5.89872045565305,6.5000338940493,5.28727779746918,7.0690669922692,5.73904485927534,5.57485187366153
"SRP9",4.66120783116464,4.94779283848895,5.21342880653628,5.97203674549241,6.03260699867484,3.36350138434743,4.95707869560225,3.70280349943447,4.22773019178841,4.78264453749825,5.03774940678553,6.15987299836652,5.55535914371994,5.70031617256678,6.30101321329672,6.28109870159469,6.14885093457755,7.6247328878238,5.31959673831821,7.85855888648192,8.68501441619637,7.91403403018168
"SRP72",4.83311244682477,5.16377947553783,5.91355423469563,5.16833133588136,4.7438483743235,4.39244980761783,5.76636759693523,3.5211682505852,3.68041545345212,4.18412651474973,3.78635979349816,4.93436025414838,5.11846338997143,5.99751975824534,5.15645503321048,5.07971146224913,5.39180840593099,6.41830361768214,6.07155906119067,6.42902038986518,6.7175795116157,5.78924956936774
"SSB",2.92708823628293,3.79573345637565,4.03023119128239,3.48349986731661,4.24405994096284,3.20829967861994,2.92708823628293,2.24628565951446,2.04251498061046,2.16442239197171,2.01476107260463,2.24201262269973,3.19681185096903,3.49299804105198,4.22019591190385,3.81387232171678,4.35981022462075,4.51745241484702,2.59990459797956,4.43116065639907,4.23305316312951,4.25431974871447
"SSR3",6.71349133657183,6.36293590885959,7.68639484827723,8.61802393826558,7.80192466881554,6.63179339136267,7.0688603573365,5.21487731764026,7.06991995325267,5.80957977526081,6.01263149770525,7.02720685591912,6.14913953735601,6.84158642531343,5.48054838894255,6.38174960873445,6.89451043030465,4.30906652603338,4.38532637509153,5.41257106363708,5.01664921811503,4.07603664280832
"SSR4",7.64887273479565,8.55912054539271,7.93992194780288,8.15566185922743,8.17537755018981,7.79163507181298,8.92918055298369,7.55921818664266,8.61995346156677,7.80317193201942,8.05575976306895,8.0161687300673,7.74992062029268,8.16145362897315,7.32774230680854,7.68267638173613,7.55799050290435,5.3053402973962,6.35096136613145,5.87403727865756,5.57762779147797,4.70254484727083
"ST13",5.64735673011465,4.92041813319592,4.87794794545064,5.72431718851369,6.2331140017219,2.78706443734797,5.70036986083383,3.12301572743506,4.74672133081336,4.48820404723603,5.05872568703246,4.14987068113546,5.42095039290255,5.21520583154025,5.89434106514324,5.56481557112402,6.41388399010673,6.39908155075572,5.81381959123889,6.72802694134051,7.13547726158182,6.84648783624433
